content,score
"Habis pasang aplikasi ini sering di telp ngaku dari BNI kasih penawaran bla..bla..bla..,kenapa nomer hp saya bisa bocor,sangat mengganggu dan menyebalkan",1
3 x registrasi waktu mau selesai ttd keluar sendiri aplikasinya,1
Aplikasi lebih mudah dan kekinian mantap,5
Sngat membantu memudahlan transaksi dan banyak promo,5
Lebih simple asal kan tidak loq out sendiri,5
Transaksi lebih lancar dan cepat,5
"Fitur tidak lengkap tidak bisa setor-tarik tunai, Buka rekening baru bagi yg pertama kali diarahkan ke cabang artinya blom bisa mendukung pembukaan rekening online",1
"Super cepat, lengkap kekinian",5
"semoga semakin baik, dihilangkan dong adminya kya e wallet 🤣🤣🤣👌👌👌",5
Pembayaran PLN & Transaksi lainnya sangat mudah dan cepat,5
"Aplikasi baru dr BNI,, serasa punya outlet sendiri",5
Aplikasi sangat membantu dan lebih mudah,5
Sangat simpel dan nyaman digunakan,5
Aplikasi yg sangat memudahkan untuk bertransaksi keuangan,5
Transaksi mudah dan cepat,5
Transaksi di wondr sangat cepat BNI pokoknya mantap,5
"Aplikasi yg sangat membantu,,kemudahan transaksi",5
Aplikasi simpel dan cepat,5
Transaksi lebih mudah dan cepat,5
Transaksi lebih mudah dan cepat,5
"Kenapa BNI tidak mengeluarkan paylater seperti bank lain contoh BCA payleter,BRI ceria dll. Apa mungkin saya yang tidak tahu",4
Kecewa sih di Wondr ngak ada fitur buat setor/tarik tunai via wondr... saya kira lounching Wondr kayak Bank sebelah yg keren....,2
Lebih cepat dan praktis,5
Aplikasi ini sangat mudah dan familiar,5
"Keren, kekinian, dan prakstis sih pastinya",5
gak pakek lelet mudah simpel pakek wonde by bni,5
Mantap aplikasinya mudah dalam penggunaanya,5
mudah dan gampang diaplikasikan,5
Sangat bagus di gunakan dan tidak ribet,5
Wah data gw dicuri. Baru mau daftar gak bisa.,1
Fitur lebih menarik yang ini.mudah dalam pendaftaran . .saya kasih bintang 5,5
"keren,praktis dan simpel",5
"Mantap apk Wondr... Lbh mdh, praktis & lbh lengkap informasi nya... Wondr mmng Wonderfull... 👍👍👍🔥🔥🔥",5
semakin simple semakin keren,5
Puas dengan adanya fitur rekap pemasukan dan pengeluaran.,5
Sangat bagus ..lbh cepat bertransaksi,5
mudah cepat dan akurat,5
"Bagus banget, lebih lengkap fiturnya",5
Sangat mudah dan lebih cepat,5
Aplikasi terbaik dan mudah digunakan.,5
Makin lebih mudah dan cepat,5
Lebih mudah bertransaksi. Mantap,5
"wondr bagus, mudah digunakan, pelayanan BNI Jambi sangat memuaskan",5
"Aplikasinya sangat bagus, tampilannya bagus",5
Akses mudah dan cepat,5
Bagus lengkap dan cepat apknya,5
Lumayan bagus dan mudah dalam penggunaan,5
Tidak bisa verifikasi email. Ada yg bisa bantu,3
Tolong ditambahkan fitur tarik tunai dan setor cashless seperti bni mobile,3
SuperApp dgn interface terbaik dari BNI,5
App yg keren sangat membantu merancang keuangan.. BNI trs berinovasi👍,5
"Udah donlot, pas mau daftar gagal, anehh!!!!",1
"Mantapp promonya hik hik, sering² BNI ngadain promo",5
Lebih gampang dan gak ribet. Suka bgt 🔥,5
Wondr aplikasi yang sangat membantu untuk kebutuhan sehari hari,5
Aplikasi lengkap utk semua transaksi,5
"Simpel, keren, gk nyesel pakai wondr by BNI, utk segala usia sangat mudah dgunakan",5
Mudah dan praktis 👍,5
"Aplikasi yang keren, memudahkan dalam segala hal.",5
Sangat mudah dan membantu sekali,5
terima kasih bni atas aplikasi wonndr by bni mudah transaksi yang bni trbaik,5
Aplikasi ini lebih mudah dan cepat,5
"gampang pakai nya, mantap.",5
Banyak promonya dan mudah digunakan...🥇,5
semakin cepat buat ber transaksi,5
sangat mudah di gunakan mantap beneeeer BNI,5
keren lebih mudah dan cept,5
"Great apps,.. Mantap nih BNI",5
Loginnya sulit gagal terus,1
Transaksi dari BNI ke Wallet belum bisa semua,3
Sangat bagus dngan tampilan baru,5
Tidak ada menu rekening pinjaman seperti aplikasi sebelumnya ya?,5
Sangat praktis cepat pula,5
"Pembodohan publik ,bilang promo tapi tidak bisa d lakukan",1
aplikasinya mantul langsung detect data rekening dan cc,5
Bertransaksi jadi lebih mudah🥳🎊🎊👍,5
"Wondrfull, colourfull, completedfull... BNI kerennnnnnn, jaya selalu BNI",5
Aplikasi sangat bermanfaat dalam mempermudah transaksi menggunakan rekening BNI,5
"Kenapa selalu gagal mulu verifikasi muka ya , padahal udah di tempat terang",1
Wondr By BNI lebih simpel dan mudah👍👍👍,5
Semoga semua fitur di apps sebelumnya dimasukan ke dalam aplikasi ini juga.,4
Wondr mudah sekali untuk di gunakan,5
Buat pengguna akun Baru nge verifikasi data KTP susah. Mohon di bantu proses verifikasi data nya. Untuk pengguna akun baru.,2
Praktis mudah efisien,5
"Bagus , tampilannya menarik 👍",5
"Aplikasi jelek, uang saya tf sampai skrng ngk masuk masuk, udah dari 3 bank berbeda 🥲",1
"Baik, mudah dan sangat membantu",5
Lebih simpel mantap Bni ada perubahan dari sebelumnya,5
"Apliksinya mudah, ferivikasi baik",5
"Susah banget verifikasi wajah, sampe berhari2 gagal terus",1
UI nya colorfull... Suka,5
Aplikasinya sangat ringan dan enak di gunakan,5
Aplikasinya bagus ... Semoga bisa segera selengkap BNI Mobile Banking ... Sukses selalu BNI ...,5
"Mantul,cepat licah aman semua transaksi",5
Mantap.. simply dan pas kebutuhan,5
"mantapp banget aplikasi ini, pokoknya terusss majuu buat indonesia majuu wondr by BNI !",5
Sip. Mantap aplikasi nya👍sangat membantu.. Maju terus BNI46,5
"Keren tampilan lebih berwarna, lebih fresh,",5
"Udah 2x coba, harus nunggu 1x24 jam karena verifikasi wajah gagal berulangkali",1
Untuk mendaftar aja susah selalu gagal jadi males,1
"Praktis dan mudah, , ,",5
Lebih gampang dan mudah terima kasih BNI,5
Sangat membantu dan lebih simpel,5
"Wonder mudah digunakan, pelayanan cs BNI Jambi sangat memuaskan dan ramah",5
Sangat praktis untuk bertransaksi,5
"wondr by BNI paling tepat dn recommended utk kita semua, trima ksh BNI 🙏☺️",5
"Buset dah lebih cepat actvasi nya,, lebih gampang best lah ini si wondr by bni, nasabah pun pasti langsung paham penggunaanya",5
Lebih praktis dan banyak diskon....gooood,5
Super app yg sgt mudah,5
Aplikasi sat set dan gak lemot,5
Aplikasi lancar jaya jaya jaya~,5
Aplikasi wonder by bni bagus dan membantu sekali,5
Mudah ber transaksi dengan aplikasi nya,5
Aplikasi nya sangat baik dan menyala,5
"Kok ga bisa di screenshot, bagaimana caranya kasih bukti ke penerima??????? Gimana sih ni aplikasi",2
Ini knp kok tdk veeifikasi email kemaren salah ketik 2 kali disuruh nunggu bsk udh bsk tdk bs gmn ini,1
"Masih ada yang kurang ini, ketika cek mutasi tanggal 1 sampai 31 januari 2024 malah yang muncul 1 tanggal aja",4
Semakin mudah aktifasi n bertransaksi,5
Aplikasi yang kereen dan mudah digunakan....,5
"Inovasi yang baik dari Bank BNI, menu bayar pendidikan perlu ditambahkan.",5
Semakin mudah dalam bertransaksi,5
Aplikasi susah bikin m bengking susah scene foto KTP tolong segera diperbaiki,1
Belum ada untuk transaksi tanpa kartu,3
"woww, mirip dengan bni mobile banking hanya saja tampilan yang menarik. jadi yang udah punya rekening bni bisa disambungin ke wondr by bni ini",5
"wondr BNI jangan mau kalah sama mandiri Livin, yang mana cetak kartu debit bisa di anter kirim ke rumah. sama sama bank BUMN juga, mestinya anda juga bisa.",2
Udah 2 Hari Berturut2 Vermuk Rek Istri Saya Di Tolak Terus.Jadi Ribet Banget.Mau Pakai Mbanking Di Suruh Pake Aplikasi Ini Sama Pegawai BNI.Tapi Malah Ribet.2 Hari Mau Transaksi Jadi Susah.Lama2 Saya Buka Rek Ajah Di Bank Lain Yang Gak Seribet Ini.,1
Riwayat transaksi uang masuk & keluar gak bisa di screenshot,4
Tidak lengkap fiturnya,1
"Semenjak ada BNI banking saya sangat terbantu utk transfer,beli token PLN dan lain2 nya,",5
"Bikin ribet aja aplikasi baru, udah bener2 aplikasi lama malah diganti",2
"Baru pertama kali memakai aplikasi ini, semoga bermanfaat dan bisa membantu nasabah BNI",5
Berapa biaya pengelolaan rekening BNI taplus digital tiap bulan nya dan berapa saldo minum nya?,1
"Mau top up malah gk masuk dan dana masih nol, rugi top up!",1
Mantap sangat membantu sangat memudahkan,5
Belum ada fitur cardless untuk tarik tanpa kartu di ATM ya.,2
"Transaksi apa aja, monitor keuangan jadi lebih mudah, Terima kasih Wondr by BNI",5
"Fiture lengkap dan kekinian,worth it banget punya aplikasi ini",5
"Dear BNI, untuk rincian Saldo Akhir, saya mohon jangan dihilangkan. Thanks 🙏",5
Mohon bantuan verifikasi email tidak masuk2. Tampilan lebih kekinian sih,5
Semoga bermanfaat dan Data tetap aman .,5
"Tidak bisa mengisi alamat/domisili karena tidak tersedia pilihan, karena BNI tidak bisa membedakan provinsi Gorontalo, Kota Gorontalo, Kabupaten Gorontalo dan Kabupaten Gorontalo Utara",1
Sangat membantu sekali dengan adanya BNI wondr,5
Kenapa kalau mau tranfer ga bisa terusss??sudah 2hari msih eror trus,1
perifikasi permuk selalu gagal padahal SDH ngikutin petunjuk coba di perbaiki LG jangan bikin ribed,3
Sekarang buka tabungan via wondr satset cuma ttd saja dan setor minimal sesuai arahan langsung aktif dah. Mantap bni,5
Wiih... Mantap.... Ringkas dan mudah pakainya....,5
"Jika punya kartu kreditnya saja, apakah bisa menggunakan aplikasi ini?",5
"Ini kalau sudah punya rekening BNI gimana daftar nya,katanya versi m-banking nya akan di hapus",1
Aplikasinya bagus dan mudah untuk digunakan,5
Wondr sangat mudah di gunakan,5
"Datanya ga langsung konek ke BNI mobile, masak disuruh ke csnya sih",1
Ok lebih mudah dan sip lh untk transaksi,5
Lebih mudah dan praktis,5
"belum familiar,masih lebih enak BNI MOBILE😇",4
"Sudah terlanjur uninstall mobile banking,saya kira fungsional dr fitur sama dg mbanking.malah menemukan kesulitan saat hendak stor tunai tanpa kartu.wondr belum memiliki fitur akses kita untuk stor/tarik tnpa krtu.harusnya persiapkan dr awal fitur yg lbih sering di pakai nasabahnya. Just saran next sambil jalan upgrade berjalan sosialisasikan kpada pemakai mobile banking untuk ftur yg belum d miliki wondr. Sukses wondr dan team nya",5
"Jangan luncurin aplikasi baru dulu deh kalau belum lancar/masih banyak kendala, mending benahi dulu baru di rilis, sudah donloadnya maksa dengan selalu tampil di aplikasi sebelumnya sudah di donwload verifikasi wajah gagal terus, padahal semua arahan sudah diikuti",1
"Untuk sementara pake app lama,berasa lebih nyaman..kalau transaksi gagal ya tetap gagal kalau di app ini transaksi gagal tapi tetap kehitung ada dana keluar...",1
"Buat apa download apk gak jelas kaya gini mau login aja susah , tadi pagi aja baru tf ke rekening sendiri dari apk dompet digital aja gak masuk baru aja aku liat saldo nya malah gak masuk"" mana uang nya banyak lagi . Mana mau BNI ganti rugi uang segitu yang ada malah bikin ribet orang aja . Udah gitu posisi lagi merantau ke kota orang lagi 🤧 udah lah kalian gak usah download atau nabung di bni kalau uang kalian mau aman",1
"kocak banget verifikasi wajah ga bisa² sudah dilakukan semua, jadi aku ganti HP trus login kembali ke apk WONDR, DANA, JAGO, BSI, SEABANK, dll, bisa semuan kecuali wondr brarti ada yg aneh",1
"Waktu buat pertama kali gampang,tapi waktu mau buka aplikasi muter trs ngk bisa,,aku uninstal lagi,download lg,buat lagi susah sekali ngk sat set,,,",2
"bukan nya malah bagus, aplikasi baru malah nambah parah... awal download bisa tf , lama-lama gk bisa lgi tf, alesan gagal, gk tau karena apa penyebab nya. tolong BNI perbaikin lagi dong pelayanan nya....",1
"Transfer ke semua metode gak bisa cuman bisa nya,Nerima transfer an aja,padahal uang masih ada,balikin duit nya,jangan download apk ini gak beres yesel yang download apk ni,anjink emang,ngetot ,babi,moyet,apk haram,apk paling buruk dalam sejarah",1
"Ada bug force close untuk smartphone yang menggunakan adoptable storage,tolong fungsi external storagenya ditambahkan.",3
Fitur stor tunai tanpa kartu kok gak ada ya,1
Sangat bagus Memudahkan dalam bertransaksi,5
"Disuruh perbaiki data di cabang, padahal nomor telpon benar wajah sukses, semua benar, ujungya disuruh kecabang. Yang harus perbaiki itu kamu, aplikasi kamu itu.",1
"Udah 2x unduh aplikasi wondr, tiap diminta buat verifikasi email pasti selalu gagal atau di tolak jadi bingung q. Pernah pas pertama unduh malah di suruh dateng ke cabang bank terdekat",3
"Verifikasi Wajah di permudah, udh verifikasi muka gagal terus",2
Pembayaran QRis jadi Lebih sat set... Mantap..,5
Perbaiki data mulu.. g becus kerjanya.,1
Banyak promo NIhhh pakai wonder asyikkk! Maju trs BNI!!,5
Aplikasinya Oke banget dan kekinian... Mantabbb buat BNI,5
Masih di Coba Aplikasinya semoga lebih mudah dr yg srbelumnya Aamiinn,5
Kurang bgtu suka krna gk ada tampilan sisa saldo terakhir dan saldo sebelumnya kaya dimbanking BNI. Pdhl itu sangat membantu buat saya kaum yg suka lupa abs transaksi apa? Saldo sblmnya ada brp. Klo tampilannya kaya gni mah apa bedanya dgn mbanking yg lain pda umumnya. Semoga wonder bsa perbaiki supaya sprti mbanking BNI yg sblmnya,3
User experience yg lebih ringkas dari pendahulunya. Mantap wondr by BNI.,5
"Kenapa tidak ada kabupaten Indragiri hilir di pemilihan lokasi ny, bagaimana mau melanjutkan daftar",3
Menunya belum lengkap seperti m bangkingnya,3
Coba daftar gk bisa2 gagal terus di verifikasi muka,1
"Satset,tapi blm ada pitur setor tarik nya",5
Aplikasi mudah digunakan yang dibutuhkan masyarakat,5
klo untuk pengguna bni mobile bisa mutasi kah ke wondr bni ini? tanpa membuka rekening baru?,3
"Menyalaa Wondr 🔥🔥,,,,solusi Tepat untuk yg tidak sempat..",5
Sdh di download pas verifikasi wajah kok gagal pdhl sdh di tempat terang.,5
buka pin kartu debit terblokir bisa pakai wondr tanpa dikenakan biaya👍👍👍,5
"Aplikasinya keren simple, ,",5
"Direkomendasikan beralih tapi disuruh regis dulu di bank😂 Ribet, mending stay",1
Sejauh ini bagus meskipun beberapa fitur blm bs digunakan..,5
"Kekinian dan simpel, mantap",5
"Saya melakukan permintaan/request Kartu debit. Untuk di kirim ke alamat KTP/rumah. Di aplikasi ada keterangan maksimal 10 hari kartu akan sampai. Namun sudah 10 hari kerja lebih kartu tidak datang.akhir nya saya mengambil kartu ATM di cabang. Sangat di sayangkan sekali permintaan saya tidak di penuhi, dan sangat memprihatikan sekali pelayanan nya sangat buruk padahal ini adalah layanan bank milik pemerintah.. sebaiknya di aplikasi fitur permintaan kartu debit dikirim ke rumah di hilangkan saja.",1
"Aplikasi sangat bagus karena memudahkan dalam melihat riwayat transaksi, juga tampilan yang lebih simple. Fitur biometrik juga mempermudah dalam proses loginnya.",5
"Udh masukin no yg terdaftar malah kena batas, mana bisa input data nya sehari setelah itu kelamaan apk lain aja sejam kedepan udh bisa input data lgi",1
Tampilan menarik..gampang digunakan.,5
"Aplikasi dan tampilan menarik, bisa rekap keuangan juga, sangat mudah untuk buka tabungan melalui aplikasi wondr, cakep dah,,",5
Aplikasi yg bagus dan informasi detail,5
Sangat bermanfaat untuk bertransaksi,5
"Saya sudah pernah instal tapi di saat saya daftar pada menu Foto KTP sering gagal, dikarenakan pemberitahuan yang muncul pada aplikasi tersebut KTP saya yang saya foto Bukan yang asli dan tidak bisa terbaca padahal saya memakai KTP yang asli bukan foto copy dan saya juga sudah pernah mencoba beberapa kali tetapi tetap gagal dengan pemberitahuan yang sama",1
semangat 46 di hari hut BNI ke 78.sukses meluncurkan app yg mumpuni.semakin sukses dan menjaga kuwalitasnya..jadiin maumu bersama WONDR.,5
"aplikasi gajelas, tinggal verifikasi email tapi gagal terus padahal masukin kodenya udah sesuai yg dikirim.. udah 3x dicoba gabisa disuruh tunggu besok...udah besoknya masih gabisa digunain.. semoga bisa diperbaiki lagi ya 👍",1
Cepat dan mantap,5
Semakin maju ada notifnyaaa jadi tau kita uang keluar masuk,5
"Hendak Login lama sekali,kenapa ya",1
Sangat mudah membuat nya? Semoga semakin maju dan amanah,5
Ini yg di cari...wonder by BNI enak banget menggunakannya..ga ribet..,5
"Aplikasi Sat Set Jaman Now...Suka banget banyak Promo dengan Wondr BNI ini, Tampilan aplikasi juga enak dilihat,simple dan mudah digunain..",5
"Tampilan keren, bni semakin oke",5
lebih cepat untuk langkah2nya,5
"Pengalaman yang buruk, tidak sebaik punya brimo",1
Super gampang aplikasi yaaaa .. suka,5
Sangat keren dan lebih memudahkan☺️,5
notif kok nulai 500rb. dibuat minimal 10rb atau 50rb baru saya naikkan raring,1
Terlalu banyak iklan,1
Aplikasi yg sangat bagus untuk kita semuanya.,5
Sangat membantu transaksi sehari-hari,5
Saya membeli paket internet. Saldo sudah berkurang paket tidak bisa masuk,1
Wehhh mantap aplikasi BNI ini Super canggih 🔥🔥🔥,5
keren semakin mudah ber transaksi di bni,5
"Bank paling ribet sumpah, ogah banget daftar BNI ini kalo ga buat gajian di PT mah, repot dikit2 suru ke cabang, kita ga punya waktu harus bolak balik kantor BNI mulu, nomer HP tidak terdaftar mulu jelas2 nomernya udah bener, kirim OTF juga masuk",1
Aplikasinya sangat bertransaksi,5
"Mau apapun jadi gampang,pake wonder by BNI😍😍",5
Keren. Suka Sama tampilannya,5
Lebih mudah untuk bertransaksi,5
Gak bisa setor tunai ya min? Gimana dong caranya mau masukin dana ke rekening?,3
Tidak bisa tarik/setor tunai tanpa kartu,1
Transaksi lebih mudah tanpa keluar rumah,5
"Masa haru ke kantor cabang dulu, padahal sebelumnya udah pake BNI mobile",2
Mantap aplikasinya lengkap... Menyala BNI 46,5
Di wondr ini lebih mudah Gonta ganti email tanpa harus ke bank👍👍👍,5
Mudah digunakan dan praktis,5
Sangat mudah di operasikan BNI memang mantap,5
Kereeen. Praktis. Simple dan ga ribet. Saya syuka BANK BNI . LOVE U BANK BNI,5
Sangat mudah dan membantu,5
Keren dan mudah digunakan,5
"Keren Mbangking nya sangat membantu, trimakasih BNI",5
Aplikasi ini keren bgt membantu kebutuhan bgt😘😘😘,5
Cepat dan mudah mengukan wonder BNI🫶,5
Lebih suka tampilan new BNI yg sekarang. Mantap Wondr,5
"Bumn doang, tapi kualitasnya ga memuaskan",1
Selanjutnya aplikasi agar lebih ditingkatkan,5
Mohon ditingkatkan lagi pelayanan dalam penyelesaian suatu masalah. Terima kasih,3
Bagus dan mudah digunakan,5
Setor tarik tunai tanpa kartu mana gak ada,4
BNI kalau ngeluarin aplikasi perbankan pasti the best. Tks BNI,5
"Fast/Quick Bayar Qris di Wondr Cepet banget, cuma 3 step done",5
Semoga banyak fitur² seperti aplikasi BNI mobile banking,3
"Lebih mudah, lebih cepat",5
Aplikasi nya keren banget. Terbaik pokok nya?,5
Tidak dapat mengenali foto e-KTP saat pendaftaran,2
Lebih mudah dan cepat,5
